Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Emotion_Category
370,5862,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,ADIDAS Men's Stripe Black T-shirt,Anger
372,14409,Women,Footwear,Shoes,Heels,White,Sunny,2012.0,Casual,Enroute Women Casual White Heels,Joy
373,58726,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Puma Men Grey T-shirt,Sadness
375,11947,Men,Footwear,Sandal,Sandals,Olive,Sunny,2012.0,Casual,Ganuchi Men Casual Olive Sandals,Contentment
377,51499,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Denizen Women Blue Jeans,Contentment
378,29583,Women,Footwear,Shoes,Flats,Silver,Sunny,2012.0,Casual,Puma Women Grace Silver Sandals,Neutral
380,7709,Women,Apparel,Bottomwear,Jeans,Black,Rainy,2011.0,Casual,Jealous 21 Women's Aaren Black Jegging,Anger
381,28451,Women,Apparel,Bottomwear,Track Pants,Black,Sunny,2012.0,Casual,Urban Yoga Women Black Track Pants,Anger
382,43960,Men,Apparel,Topwear,Shirts,Grey,Sunny,2012.0,Formal,Indigo Nation Men Grey Striped Shirt,Sadness
383,8741,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,Neutral
387,34832,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,ADIDAS Men Sukoi White Sports Shoes,Joy
388,23885,Men,Footwear,Shoes,Sports Shoes,Grey,Rainy,2012.0,Sports,Fila Men Grey Hex Sports Shoes,Sadness
390,22359,Men,Apparel,Topwear,Shirts,Blue,Sunny,2011.0,Casual,John Players Men Check Blue Shirt,Contentment
391,19124,Women,Footwear,Flip Flops,Flip Flops,Pink,Rainy,2011.0,Casual,Lotto Women XL Kelly Pink Slippers,Joy
393,49654,Women,Apparel,Bottomwear,Skirts,Grey,Sunny,2012.0,Casual,Mineral Women Grey Skirt,Sadness
395,2049,Men,Apparel,Topwear,Tshirts,White,Sunny,2010.0,Sports,ADIDAS Men's Slim Fit White T-shirt,Joy
399,41439,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2012.0,Sports,Lee Cooper Men Black Sports Shoes,Anger
402,11349,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2017.0,Casual,Lee Men Blue Chicago Fit Jeans,Contentment
403,24892,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,United Colors of Benetton Men Black T-shirt,Anger
404,58514,Women,Apparel,Topwear,Tops,Grey,Sunny,2012.0,Casual,Tonga Women Grey Top,Sadness
405,33825,Women,Footwear,Shoes,Sports Shoes,Silver,Sunny,2012.0,Sports,Puma Women Kuris Silver & Grey Sports Shoes,Neutral
407,38637,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Nike Men Red Delhi T-shirt,Joy
408,5896,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2011.0,Casual,Puma Men Cavallino Black Shoe,Anger
409,4944,Men,Apparel,Topwear,Shirts,White,Sunny,2011.0,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,Joy
410,10861,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Wrangler Men Dirt Riders White T-Shirts,Joy
415,54923,Women,Apparel,Bottomwear,Capris,Olive,Sunny,2012.0,Casual,Do u speak Green Girls Olive 3/4 Pant,Contentment
417,17278,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,Sadness
418,31588,Men,Apparel,Topwear,Tshirts,Maroon,Sunny,2012.0,Casual,Mark Taylor Men Printed Maroon T-shirt,Sadness
419,49492,Men,Footwear,Shoes,Casual Shoes,Maroon,Sunny,2012.0,Casual,Vans Men Maroon & Grey Era Shoes,Sadness
420,18230,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Manchester United Men Printed White Tshirt,Joy
421,23871,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,ADIDAS Men Grey Striped T-shirt,Sadness
422,9667,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts,Sadness
423,16198,Men,Apparel,Bottomwear,Tracksuits,Black,Rainy,2011.0,Sports,Puma Men Poly Knitted Black Tracksuit,Anger
424,3953,Women,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Casual,Jealous 21 Women's Red Peace T-shirt,Joy
427,12538,Men,Apparel,Bottomwear,Track Pants,Blue,Rainy,2011.0,Casual,Puma Men Solid Blue Track Pants,Contentment
428,8587,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Scullers Men Red Check Shirt,Joy
429,42248,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Sepia Women Pink Top,Joy
433,9455,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Formal,John Miller Men Red Striped Shirt,Joy
434,18002,Women,Apparel,Bottomwear,Capris,Black,Sunny,2011.0,Sports,Puma Women Essential Skinny Black 3/4 Pant,Anger
444,32903,Women,Apparel,Bottomwear,Shorts,Red,Sunny,2012.0,Casual,Allen Solly Women Red Shorts,Joy
445,6079,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,UCB Men's Johny Collar With Two Tone Grey T-shirt,Sadness
446,12960,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,ADIDAS Men Sports White Sports Shoes,Joy
447,29321,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Sports,ADIDAS Men Black Jersey,Anger
448,9031,Men,Footwear,Shoes,Casual Shoes,Tan,Rainy,2011.0,Casual,Buckaroo Men loma Tan Casual Shoes,Anger
451,26369,Women,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Arrow Woman Blue Shirt,Contentment
452,33489,Men,Apparel,Topwear,Shirts,Green,Sunny,2012.0,Casual,Doodle Kids Boy Check Green Shirt,Contentment
453,59056,Women,Footwear,Shoes,Casual Shoes,Blue,Rainy,2012.0,Casual,Carlton London Women Blue & Cream Shoes,Contentment
454,15379,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Fila Men Lobato Black Casual Shoes,Anger
455,45409,Women,Footwear,Shoes,Flats,Black,Rainy,2012.0,Casual,Rocia Women Black & Brown Sandals,Anger
456,56822,Men,Apparel,Bottomwear,Trousers,Beige,Sunny,2012.0,Casual,John Players Men Beige Shorts,Contentment
458,40947,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Gini and Jony Boys Core Red T-shirt,Joy
459,39381,Men,Apparel,Bottomwear,Jeans,Black,Sunny,2012.0,Casual,Peter England Men Party Black Jeans,Anger
460,15977,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Turtle Solid Men Red Shirt,Joy
461,32769,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2013.0,Casual,Music Men Printed Blue T-shirt,Contentment
462,10439,Men,Apparel,Topwear,Tshirts,Brown,Rainy,2011.0,Casual,Flying Machine Men Walnut Brown Tshirts,Sadness
464,14099,Women,Apparel,Topwear,Tops,Pink,Rainy,2011.0,Casual,Flying Machine Women Solid Pink Tops,Joy
465,1852,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Inkfruit Men Ride It Or Die T-shirt,Contentment
466,30802,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Ethnic,Fabindia Men Blue Shirt,Contentment
469,7399,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Formal,Red Tape Men's Black Formal Shoe,Anger
470,26967,Women,Apparel,Topwear,Tops,Navy Blue,Sunny,2012.0,Casual,Jealous 21 Women Check Navy Blue Top,Neutral
473,9203,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Puma Men Axis XT Black Shoes,Anger
476,19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt,Neutral
477,44948,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Puma Men Black Aquil II Sports Shoes,Anger
478,24091,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Manchester United Men Navy Blue Striped T-shirt,Neutral
481,41406,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2012.0,Casual,Wrangler Women Pink T-shirt,Joy
482,11376,Women,Apparel,Topwear,Tops,Grey,Rainy,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey Tops,Sadness
488,4381,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Superman Men's Silhouette Light Blue T-shirt,Contentment
490,19927,Men,Footwear,Sandal,Sandals,Grey,Rainy,2011.0,Casual,ADIDAS Men Receptor Grey Sandals,Sadness
491,7504,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Sports,Nike Women's Smash Pink T-shirt,Joy
492,22366,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Ed Hardy Men New Tiger White T-Shirt,Joy
493,3998,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2011.0,Casual,Spalding Men's Black and White Graphic Flip Flop,Anger
495,16153,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Enroute Men Leather Black Formal Shoes,Anger
497,50746,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Formal,Red Chief Men Black Formal Shoes,Anger
498,34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Rainy,2013.0,Casual,Proline Men Charcoal Grey Track Pants,Sadness
500,13421,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts,Anger
501,27614,Men,Apparel,Bottomwear,Trousers,Beige,Sunny,2012.0,Casual,Scullers Men Beige Trousers,Contentment
502,22154,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Lee Cooper Men Black Formal Shoes,Anger
503,16361,Men,Apparel,Topwear,Shirts,Maroon,Rainy,2011.0,Formal,Peter England Men Stripes Maroon Shirt,Sadness
504,46411,Men,Apparel,Topwear,Sweatshirts,Black,Sunny,2012.0,Casual,ADIDAS Men Black Sweatshirt,Anger
506,34031,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,Contentment
510,31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Classic Polo Men Striped Navy Blue T-shirt,Neutral
512,19329,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2011.0,Casual,Puma Men Standpunkt Brown Casual Shoes,Sadness
514,27426,Women,Apparel,Bottomwear,Shorts,Grey Melange,Rainy,2015.0,Casual,Jockey Women Grey Melange Shorts,Sadness
515,2244,Women,Apparel,Topwear,Tshirts,Black,Rainy,2010.0,Casual,ADIDAS Women's Black T-shirt,Anger
517,33214,Women,Apparel,Topwear,Tunics,Black,Sunny,2012.0,Casual,Sepia Women Printed Black & Green Tunic,Anger
518,10096,Women,Footwear,Shoes,Sports Shoes,Blue,Rainy,2011.0,Sports,Reebok Women Reeflex Run Blue Sports Shoes,Contentment
519,11144,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Scullers Men Price Catch Black Shirts,Anger
523,11978,Men,Footwear,Sandal,Sandals,Navy Blue,Sunny,2012.0,Casual,FILA Men Aruba Navy Blue Sandal,Neutral
527,34455,Women,Footwear,Shoes,Heels,Black,Sunny,2013.0,Formal,Rocia Women Black Shoes,Anger
528,6280,Men,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Casual,UCB Men's Making Light Pink T-shirt,Joy
530,35587,Men,Footwear,Sandal,Sandals,Brown,Sunny,2013.0,Casual,Gliders Men Brown Leather Sandals,Sadness
531,7352,Men,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,Tantra Men's Whatever Purple T-shirt,Sadness
533,2620,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2010.0,Sports,Nike Men's Colors Team India T-shirt,Contentment
534,43507,Men,Apparel,Topwear,Tshirts,Maroon,Sunny,2012.0,Casual,French Connection Men Maroon T-shirt,Sadness
536,31127,Women,Apparel,Dress,Dresses,Black,Sunny,2012.0,Casual,Gini and Jony Girls Black Dress,Anger
539,11520,Women,Apparel,Bottomwear,Jeans,Black,Rainy,2011.0,Casual,United Colors of Benetton Women Denim Black Jeans,Anger
542,40382,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Tokyo Talkies Women Pink Top,Joy
546,20267,Women,Footwear,Shoes,Heels,Black,Rainy,2015.0,Casual,Catwalk Women Casual Black Heels,Anger
547,14052,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Casual,Flying Machine Men Solid White Shirts,Joy
548,53795,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Black T-shirt,Anger
549,44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Sunny,2012.0,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,Joy
550,5405,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Kalenji Ekiden Comfort Prime 2011,Joy
552,32590,Women,Apparel,Bottomwear,Shorts,Brown,Sunny,2012.0,Casual,ONLY Women Brown Shorts,Sadness
553,11712,Men,Apparel,Topwear,Shirts,Blue,Sunny,2011.0,Casual,Lee Men Solid Blue Shirts,Contentment
554,25527,Women,Apparel,Topwear,Shirts,Green,Sunny,2012.0,Casual,Wrangler Women Stella Green Shirt,Contentment
555,57107,Women,Apparel,Topwear,Tops,Olive,Sunny,2012.0,Casual,Elle Women Green Essentials Top,Contentment
556,20869,Men,Footwear,Sandal,Sandals,Brown,Rainy,2011.0,Casual,Fila Men Camper Brown Sandals,Sadness
560,39944,Men,Footwear,Shoes,Casual Shoes,Grey,Sunny,2013.0,Casual,GAS Men Grey Namib Shoes,Sadness
561,21187,Men,Footwear,Flip Flops,Flip Flops,Yellow,Sunny,2011.0,Casual,ADIDAS Men Plugged In Yellow Flip Flops,Joy
562,36130,Men,Footwear,Shoes,Casual Shoes,Grey,Sunny,2012.0,Casual,Nike Men Dunk High Grey Shoes,Sadness
567,13879,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Scullers Men Check Red Shirts,Joy
569,46247,Women,Apparel,Topwear,Tunics,Pink,Sunny,2012.0,Casual,Fusion Beats Women Dark Pink Tunic,Joy
570,7160,Women,Apparel,Topwear,Tunics,Purple,Rainy,2011.0,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics,Sadness
571,22702,Women,Footwear,Shoes,Casual Shoes,Beige,Rainy,2011.0,Casual,Nike Women Beige Dunk High Casual Shoes,Contentment
572,8914,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Puma Men Future Cat Remix SF White Sports Shoes,Joy
575,13045,Women,Footwear,Shoes,Flats,Maroon,Rainy,2012.0,Casual,Inc 5 Women Casual Maroon Sandals,Sadness
577,12197,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2013.0,Casual,Basics Men Orange Polo T-shirt,Joy
578,55650,Women,Footwear,Shoes,Heels,Multi,Rainy,2015.0,Casual,Catwalk Women Multi-coloured Heels,Neutral
580,6274,Women,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,UCB Women's Crystal Benetton Green T-shirt,Contentment
581,47153,Women,Apparel,Bottomwear,Capris,Pink,Sunny,2012.0,Casual,Gini and Jony Girls Pink Capris,Joy
582,17623,Men,Apparel,Bottomwear,Track Pants,Grey,Rainy,2011.0,Sports,ADIDAS Men Solid Grey Track Pant,Sadness
585,26958,Women,Apparel,Topwear,Shirts,Teal,Sunny,2012.0,Casual,Jealous 21 Women Teal Shirt,Contentment
586,46081,Men,Footwear,Sandal,Sandals,Navy Blue,Sunny,2012.0,Casual,ADIDAS Men Navy Blue Benton Sandals,Neutral
587,35573,Men,Footwear,Flip Flops,Flip Flops,Blue,Sunny,2013.0,Casual,Gliders Men Esquire Blue Flip Flops,Contentment
588,13283,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,Contentment
589,54544,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2012.0,Sports,F Sports Men Black Pace Sports Shoes,Anger
592,3706,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,Sadness
593,26164,Men,Apparel,Bottomwear,Trousers,Grey,Sunny,2012.0,Formal,John Miller Men Striped Grey Trousers,Sadness
597,40376,Women,Apparel,Topwear,Tops,Yellow,Sunny,2012.0,Casual,Tokyo Talkies Women Yellow Top,Joy
598,24633,Women,Footwear,Flip Flops,Flip Flops,Pink,Rainy,2011.0,Casual,ADIDAS Women Polka Pink Flip Flops,Joy
599,10406,Women,Apparel,Dress,Dresses,Grey,Rainy,2011.0,Casual,United Colors of Benetton Women Solid Grey Dresses,Sadness
600,4523,Men,Footwear,Shoes,Sports Shoes,Blue,Sunny,2011.0,Sports,Puma Men's Faas Blue White Silver Red Shoe,Contentment
601,45604,Men,Footwear,Shoes,Formal Shoes,Brown,Sunny,2012.0,Formal,Arrow Men Brown Formal Shoes,Sadness
602,15174,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2013.0,Casual,Arrow Men Yellow Polo T-shirt,Joy
604,53761,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Puma Men Green and Blue T-shirt,Contentment
605,37224,Women,Apparel,Topwear,Shirts,Purple,Sunny,2012.0,Casual,United Colors of Benetton Women Purple Shirt,Sadness
606,32564,Women,Apparel,Bottomwear,Trousers,Orange,Sunny,2012.0,Casual,ONLY Women Orange Trousers,Joy
609,10634,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2012.0,Formal,Carlton London Men Black Oxford Wingtip Brogues,Anger
610,40144,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Gini and Jony Girls Pretty Blossom Pink Top,Joy
613,15346,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts,Anger
615,21173,Women,Apparel,Topwear,Shirts,Grey,Rainy,2011.0,Casual,s.Oliver Women Grey Shirt,Sadness
617,40978,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Gini and Jony Boys United Red T-shirt,Joy
618,14294,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Classic Polo Men Stripes Black Tshirts,Anger
619,17411,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Lotto Men Basketball Mid White Sports Shoe,Joy
620,9832,Women,Apparel,Topwear,Tshirts,Orange,Rainy,2011.0,Casual,Little Miss Women Printed Rust T-shirt,Joy
621,23624,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,Doodle Kids Girls White I love Shopping Top,Joy
622,6046,Men,Apparel,Topwear,Shirts,Green,Sunny,2011.0,Casual,UCB Men Logo Chest Green Shirt,Contentment
623,34693,Women,Apparel,Bottomwear,Shorts,Pink,Sunny,2012.0,Casual,Allen Solly Kids Girls Poplin Pink Shorts,Joy
625,7194,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,Jealous 21 Women's BFF Printed White Top,Joy
627,30233,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Numero Uno Men White Shoes,Joy
631,12163,Women,Apparel,Bottomwear,Leggings,Purple,Rainy,2011.0,Ethnic,Aurelia Women Solid Purple Leggings,Sadness
633,3534,Women,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Myntra Women's I Want You Black T-shirt,Anger
634,24065,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Casual,Locomotive Men Checked Green Shirt,Contentment
638,1607,Men,Apparel,Bottomwear,Track Pants,Blue,Rainy,2010.0,Sports,Reebok Men trackpant- male Track Pants,Contentment
639,11382,Women,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,Sadness
642,53137,Women,Footwear,Shoes,Flats,Brown,Rainy,2015.0,Casual,Catwalk Women Brown Sandals,Sadness
643,15722,Men,Footwear,Shoes,Sports Shoes,Grey,Rainy,2011.0,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes,Sadness
644,4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Marvel Comics Men's Comic Poses Navy T-shirt,Neutral
646,22392,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,ADIDAS Women Whalf Striper White Top,Joy
653,12507,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2018.0,Casual,Red Tape Men Casual Black Casual Shoes,Anger
654,31785,Women,Apparel,Topwear,Tops,Navy Blue,Sunny,2012.0,Casual,Lee Women Katie Navy Blue Top,Neutral
655,3150,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2010.0,Sports,Nike Men's Lunarswift Black Shoe,Anger
656,17849,Women,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Flying Machine Women This & That Grey Tshirt,Sadness
657,29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Classic Polo Men Printed Navy Blue T-shirt,Neutral
659,16395,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Levis Men Check Black Shirts,Anger
660,51452,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Tonga Women White & Pink Top,Joy
661,6610,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt,Joy
662,47537,Women,Footwear,Shoes,Flats,Brown,Rainy,2012.0,Casual,Portia Women Brown Flats,Sadness
663,17247,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,Contentment
664,23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Rainy,2014.0,Formal,Arrow Men Navy Blue Solid Trousers,Neutral
665,42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Sunny,2012.0,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,Joy
666,3362,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Myntra Men's Creative designs Black T-shirt,Anger
668,54120,Women,Footwear,Shoes,Flats,Beige,Rainy,2012.0,Casual,Rocia Women Beige Flats,Contentment
670,9658,Men,Apparel,Topwear,Shirts,Maroon,Rainy,2011.0,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,Sadness
672,38608,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Nike Men Grey T-shirt,Sadness
673,24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Sunny,2012.0,Casual,Numero Uno Men Navy Blue Casual Shoes,Neutral
674,10062,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Puma Men Puma runhard tee Grey Tshirts,Sadness
678,5095,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,Contentment
680,4147,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Nike Women Glide White Grey Shoe,Joy
683,15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Rainy,2011.0,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes,Sadness
684,21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Rainy,2011.0,Casual,ADIDAS Men Navy Blue Sweatshirt,Neutral
685,34038,Men,Apparel,Topwear,Shirts,Red,Sunny,2012.0,Casual,Gini and Jony Boys Check Red Shirt,Joy
686,43956,Women,Footwear,Sandal,Sports Sandals,Purple,Sunny,2012.0,Casual,Puma Women Purple Techno Sandals,Sadness
687,28467,Women,Apparel,Topwear,Tshirts,Rust,Sunny,2012.0,Casual,Urban Yoga Women Printed Rust T-shirt,Sadness
688,16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Rainy,2011.0,Formal,Peter England Men Stripes Charcoal Trouser,Sadness
694,8777,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Indigo Nation Men Price catch Blue Shirts,Contentment
697,4986,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Sports,ADIDAS Men Bayern Munchen Red Jersey,Joy
698,39727,Women,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Formal,Arrow Woman Blue Shirt,Contentment
701,11971,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Fila Men Glow White Sports Shoes,Joy
705,44941,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2013.0,Formal,Franco Leone Men Formal Shoes,Anger
706,24098,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Red Tape Men Black Sandals,Anger
707,4388,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,DC Comics Lantern Arrow All Over Green T-shirt,Contentment
709,28655,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Nike Men Zoom Structure White Sports Shoes,Joy
710,2843,Men,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt,Joy
712,3991,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Mr.Men Men's Wave Rider White T-shirt,Joy
713,29787,Men,Apparel,Topwear,Tshirts,White,Sunny,2013.0,Casual,Basics Men White T-shirt,Joy
714,9497,Men,Footwear,Sandal,Sandals,Black,Sunny,2011.0,Casual,Decathlon Men Arpenaz Black Sandals,Anger
715,13428,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts,Joy
716,19112,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts,Sadness
717,16966,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Reebok Men Sprintfit Lite Black Sports Shoe,Anger
720,32599,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,ONLY Women Black Top,Anger
